time,sub,run,half,fROI-lMMPFC-lmmpfc-ls2-splithalf-01,fROI-lMMPFC-lmmpfc-ls2-splithalf-02,fROI-rMMPFC-rmmpfc-rs2-splithalf-01,fROI-rMMPFC-rmmpfc-rs2-splithalf-02
73,pixar104,run-01,splithalf-01,,-0.23807354,,0.60912406
74,pixar104,run-01,splithalf-01,,-0.5636515,,0.30526268
75,pixar104,run-01,splithalf-01,,,,
76,pixar104,run-01,splithalf-01,,,,
77,pixar104,run-01,splithalf-01,,0.5147102,,-0.78331614
78,pixar104,run-01,splithalf-01,,0.43582812,,-0.80326545
79,pixar104,run-01,splithalf-01,,0.34762135,,-0.44636035
80,pixar104,run-01,splithalf-01,,0.027817225,,0.05142536
81,pixar104,run-01,splithalf-01,,-0.79967624,,0.2976772
0,pixar104,run-01,splithalf-02,-0.121162556,,-0.6145531,
1,pixar104,run-01,splithalf-02,-0.70345455,,-1.5058756,
2,pixar104,run-01,splithalf-02,-1.1996657,,-0.2907311,
3,pixar104,run-01,splithalf-02,-0.11837313,,-0.5498785,
4,pixar104,run-01,splithalf-02,-0.38219914,,-0.88537693,
5,pixar104,run-01,splithalf-02,-0.38826457,,-0.6245334,
6,pixar104,run-01,splithalf-02,-0.22661586,,-1.2838522,
7,pixar104,run-01,splithalf-02,-0.6763065,,-1.3117828,
8,pixar104,run-01,splithalf-02,-0.32451427,,-0.4164793,
9,pixar104,run-01,splithalf-02,-0.12463319,,-0.75275165,
10,pixar104,run-01,splithalf-02,-0.7689455,,-0.21689948,
11,pixar104,run-01,splithalf-02,0.012312358,,-0.5820675,
12,pixar104,run-01,splithalf-02,0.08629696,,-0.7443567,
13,pixar104,run-01,splithalf-02,0.029962266,,-0.661088,
14,pixar104,run-01,splithalf-02,-0.20841727,,-0.41429678,
15,pixar104,run-01,splithalf-02,0.1531889,,-0.06631683,
16,pixar104,run-01,splithalf-02,-0.4439198,,0.00021759569,
17,pixar104,run-01,splithalf-02,0.72386485,,0.63145906,
18,pixar104,run-01,splithalf-02,0.07260299,,0.35208952,
19,pixar104,run-01,splithalf-02,-0.022399083,,-0.28565335,
20,pixar104,run-01,splithalf-02,0.009153175,,-1.0098822,
21,pixar104,run-01,splithalf-02,,,,
22,pixar104,run-01,splithalf-02,-0.6776911,,-1.0944834,
23,pixar104,run-01,splithalf-02,-0.73296726,,-1.1170607,
24,pixar104,run-01,splithalf-02,-0.37057215,,-0.7624407,
25,pixar104,run-01,splithalf-02,,,,
26,pixar104,run-01,splithalf-02,,,,
27,pixar104,run-01,splithalf-02,-1.7495372,,-0.18377413,
28,pixar104,run-01,splithalf-02,-0.27900916,,0.7410396,
29,pixar104,run-01,splithalf-02,-0.72467536,,-0.0017141938,
30,pixar104,run-01,splithalf-02,0.1759683,,-0.17172763,
31,pixar104,run-01,splithalf-02,-0.7744335,,-0.12945245,
32,pixar104,run-01,splithalf-02,-0.91800535,,-0.118508294,
33,pixar104,run-01,splithalf-02,-0.65384567,,1.2447357,
34,pixar104,run-01,splithalf-02,2.3714278,,2.1060815,
35,pixar104,run-01,splithalf-02,0.9914211,,1.1510465,
36,pixar104,run-01,splithalf-02,-0.3420864,,-0.8212269,
37,pixar104,run-01,splithalf-02,,,,
38,pixar104,run-01,splithalf-02,,,,
39,pixar104,run-01,splithalf-02,0.054527164,,-0.56065905,
40,pixar104,run-01,splithalf-02,,,,
41,pixar104,run-01,splithalf-02,0.014293112,,-0.41243634,
42,pixar104,run-01,splithalf-02,0.17147407,,-0.17610328,
43,pixar104,run-01,splithalf-02,0.038236875,,-0.21364954,
44,pixar104,run-01,splithalf-02,-0.025263464,,-0.17114432,
45,pixar104,run-01,splithalf-02,-0.7829495,,-0.7792452,
46,pixar104,run-01,splithalf-02,-0.9785327,,-0.53504694,
47,pixar104,run-01,splithalf-02,-0.8847176,,-0.38265625,
48,pixar104,run-01,splithalf-02,-0.55786467,,-0.5283564,
49,pixar104,run-01,splithalf-02,-0.123617485,,-0.71505606,
50,pixar104,run-01,splithalf-02,-0.67085063,,-0.6439214,
51,pixar104,run-01,splithalf-02,-0.4531463,,-1.0570114,
52,pixar104,run-01,splithalf-02,-0.70633256,,-0.9519268,
53,pixar104,run-01,splithalf-02,-0.5368065,,-0.9299448,
54,pixar104,run-01,splithalf-02,-0.05671788,,-0.039666496,
55,pixar104,run-01,splithalf-02,-0.24283214,,0.96802866,
56,pixar104,run-01,splithalf-02,0.043745708,,-0.2486695,
57,pixar104,run-01,splithalf-02,0.57209426,,-0.032764394,
58,pixar104,run-01,splithalf-02,-0.17070106,,0.24050942,
59,pixar104,run-01,splithalf-02,-0.26354468,,0.54277354,
60,pixar104,run-01,splithalf-02,0.21232502,,0.91748315,
61,pixar104,run-01,splithalf-02,0.31491536,,0.842014,
62,pixar104,run-01,splithalf-02,1.6100743,,1.7212719,
63,pixar104,run-01,splithalf-02,1.5117235,,1.8368206,
64,pixar104,run-01,splithalf-02,1.4532999,,1.8829105,
65,pixar104,run-01,splithalf-02,1.4933602,,1.5681407,
66,pixar104,run-01,splithalf-02,1.251014,,1.6359842,
67,pixar104,run-01,splithalf-02,-0.0799979,,0.50274336,
68,pixar104,run-01,splithalf-02,-0.40093738,,0.42292434,
69,pixar104,run-01,splithalf-02,0.60534877,,0.76226044,
70,pixar104,run-01,splithalf-02,0.2916009,,0.8252556,
71,pixar104,run-01,splithalf-02,0.25010562,,0.5596711,
72,pixar104,run-01,splithalf-02,-0.06640558,,0.9886223,
73,pixar104,run-01,splithalf-02,0.39276546,,0.94290084,
74,pixar104,run-01,splithalf-02,1.6083943,,0.51273185,
75,pixar104,run-01,splithalf-02,0.6618225,,-0.44989768,
76,pixar104,run-01,splithalf-02,,,,
77,pixar104,run-01,splithalf-02,,,,
78,pixar104,run-01,splithalf-02,,,,
79,pixar104,run-01,splithalf-02,0.8359524,,1.2733074,
80,pixar104,run-01,splithalf-02,0.28841645,,0.8867322,
81,pixar104,run-01,splithalf-02,1.6313698,,-0.6147879,
0,pixar105,run-01,splithalf-01,,,,
1,pixar105,run-01,splithalf-01,,,,
2,pixar105,run-01,splithalf-01,,,,
3,pixar105,run-01,splithalf-01,,0.2003192,,0.7521646
4,pixar105,run-01,splithalf-01,,0.55292386,,1.0287473
5,pixar105,run-01,splithalf-01,,-1.2095343,,-0.6016768
6,pixar105,run-01,splithalf-01,,0.07812449,,-0.29022068
7,pixar105,run-01,splithalf-01,,0.7359601,,0.39076716
8,pixar105,run-01,splithalf-01,,0.84521675,,0.10673897
9,pixar105,run-01,splithalf-01,,,,
10,pixar105,run-01,splithalf-01,,,,
11,pixar105,run-01,splithalf-01,,,,
12,pixar105,run-01,splithalf-01,,-2.1256938,,-2.6870742
13,pixar105,run-01,splithalf-01,,-1.9140857,,-2.323145
14,pixar105,run-01,splithalf-01,,-1.0533935,,-1.7158467
15,pixar105,run-01,splithalf-01,,,,
16,pixar105,run-01,splithalf-01,,0.07515895,,-0.48146445
17,pixar105,run-01,splithalf-01,,1.4553645,,0.071948744
18,pixar105,run-01,splithalf-01,,0.66790044,,-0.2124382
19,pixar105,run-01,splithalf-01,,-0.8432935,,-0.7692714
20,pixar105,run-01,splithalf-01,,,,
21,pixar105,run-01,splithalf-01,,-0.29642335,,-0.59650964
22,pixar105,run-01,splithalf-01,,0.22993,,-0.49201512
23,pixar105,run-01,splithalf-01,,-0.070629895,,-0.062125437
24,pixar105,run-01,splithalf-01,,-0.9883691,,-1.1488909
25,pixar105,run-01,splithalf-01,,-0.37097102,,-0.39487594
26,pixar105,run-01,splithalf-01,,-0.40311924,,-0.54034984
27,pixar105,run-01,splithalf-01,,-0.039754294,,-0.38094628
28,pixar105,run-01,splithalf-01,,,,
29,pixar105,run-01,splithalf-01,,,,
30,pixar105,run-01,splithalf-01,,,,
31,pixar105,run-01,splithalf-01,,-1.080562,,-1.0142998
32,pixar105,run-01,splithalf-01,,-2.1298099,,-1.4748511
33,pixar105,run-01,splithalf-01,,-1.3806671,,-1.6798947
34,pixar105,run-01,splithalf-01,,-1.0926263,,-0.9292758
35,pixar105,run-01,splithalf-01,,-0.6540416,,-1.030522
36,pixar105,run-01,splithalf-01,,0.58932835,,-0.9798342
37,pixar105,run-01,splithalf-01,,0.707135,,0.1848719
38,pixar105,run-01,splithalf-01,,0.8599404,,0.5628913
39,pixar105,run-01,splithalf-01,,0.29539278,,0.65574807
40,pixar105,run-01,splithalf-01,,-0.44952568,,0.76702803
41,pixar105,run-01,splithalf-01,,-0.12898612,,0.074392065
42,pixar105,run-01,splithalf-01,,0.64371985,,0.3462003
43,pixar105,run-01,splithalf-01,,0.4465843,,1.0510665
44,pixar105,run-01,splithalf-01,,0.8484391,,0.76962435
45,pixar105,run-01,splithalf-01,,0.5785084,,0.9885457
46,pixar105,run-01,splithalf-01,,0.03476779,,0.98476946
47,pixar105,run-01,splithalf-01,,0.037375856,,0.70363927
48,pixar105,run-01,splithalf-01,,0.5524812,,0.60323256
49,pixar105,run-01,splithalf-01,,-1.1856132,,-1.88293
50,pixar105,run-01,splithalf-01,,1.1290927,,0.8269084
51,pixar105,run-01,splithalf-01,,1.1312069,,0.9365385
52,pixar105,run-01,splithalf-01,,0.56753564,,0.8754492
53,pixar105,run-01,splithalf-01,,-1.3778034,,-0.04073741
54,pixar105,run-01,splithalf-01,,-1.5919788,,-0.8125122
55,pixar105,run-01,splithalf-01,,-0.019784415,,-1.0703727
56,pixar105,run-01,splithalf-01,,-0.041163288,,-0.41860443
57,pixar105,run-01,splithalf-01,,0.098287806,,-0.14008163
58,pixar105,run-01,splithalf-01,,0.097390026,,-0.052484345
59,pixar105,run-01,splithalf-01,,0.18424281,,0.024952874
60,pixar105,run-01,splithalf-01,,-0.13563044,,-0.5938668
61,pixar105,run-01,splithalf-01,,0.028430145,,0.009916606
62,pixar105,run-01,splithalf-01,,0.63597095,,0.68986297
63,pixar105,run-01,splithalf-01,,1.2584095,,0.91852444
64,pixar105,run-01,splithalf-01,,1.0950304,,1.1351781
65,pixar105,run-01,splithalf-01,,0.19572881,,1.0590353
66,pixar105,run-01,splithalf-01,,-0.4184847,,0.7680577
67,pixar105,run-01,splithalf-01,,0.28304094,,-0.27967685
68,pixar105,run-01,splithalf-01,,0.7181166,,0.81410253
69,pixar105,run-01,splithalf-01,,-0.31172216,,0.2333409
70,pixar105,run-01,splithalf-01,,0.61121666,,-0.24533772
71,pixar105,run-01,splithalf-01,,-0.55914927,,0.41535378
72,pixar105,run-01,splithalf-01,,-0.48368615,,0.33965614
73,pixar105,run-01,splithalf-01,,-0.4984878,,-0.04114381
74,pixar105,run-01,splithalf-01,,-0.383873,,0.06150921
75,pixar105,run-01,splithalf-01,,-0.14150438,,0.22480221
76,pixar105,run-01,splithalf-01,,0.12101916,,0.45786816
77,pixar105,run-01,splithalf-01,,0.82244664,,0.3351676
78,pixar105,run-01,splithalf-01,,0.57910866,,1.0605749
79,pixar105,run-01,splithalf-01,,0.9805646,,0.9555868
80,pixar105,run-01,splithalf-01,,1.3908348,,1.5819134
81,pixar105,run-01,splithalf-01,,1.0182002,,1.6164277
0,pixar105,run-01,splithalf-02,-0.18002792,,0.16765592,
1,pixar105,run-01,splithalf-02,0.24559566,,0.045553625,
2,pixar105,run-01,splithalf-02,0.10069685,,-0.36058813,
3,pixar105,run-01,splithalf-02,-0.42574102,,-0.94513255,
4,pixar105,run-01,splithalf-02,-0.33296576,,-0.7895955,
5,pixar105,run-01,splithalf-02,-1.1236384,,-0.66161835,
6,pixar105,run-01,splithalf-02,-1.5696758,,-1.4159403,
7,pixar105,run-01,splithalf-02,-0.4029046,,-0.60789716,
8,pixar105,run-01,splithalf-02,-0.46821213,,0.05582676,
9,pixar105,run-01,splithalf-02,0.10584488,,0.21901004,
10,pixar105,run-01,splithalf-02,0.26370916,,-0.10153212,
11,pixar105,run-01,splithalf-02,0.60176075,,0.25343975,
12,pixar105,run-01,splithalf-02,0.10957452,,-0.57930404,
13,pixar105,run-01,splithalf-02,-0.064467415,,-0.03065539,
14,pixar105,run-01,splithalf-02,-0.30239993,,-0.3362393,
15,pixar105,run-01,splithalf-02,-1.0140555,,-0.15579155,
16,pixar105,run-01,splithalf-02,0.072849974,,-0.3486169,
17,pixar105,run-01,splithalf-02,0.13206057,,0.072924964,
18,pixar105,run-01,splithalf-02,0.2466356,,0.1457556,
19,pixar105,run-01,splithalf-02,0.05471008,,0.08228689,
20,pixar105,run-01,splithalf-02,-0.38013154,,-1.1414733,
21,pixar105,run-01,splithalf-02,-0.25040287,,-1.6019436,
22,pixar105,run-01,splithalf-02,-0.005456391,,-1.123719,
23,pixar105,run-01,splithalf-02,0.14548706,,-0.8081012,
24,pixar105,run-01,splithalf-02,-0.21726254,,-0.9401347,
25,pixar105,run-01,splithalf-02,0.18542421,,-0.72569674,
26,pixar105,run-01,splithalf-02,-1.9604824,,-1.3810889,
27,pixar105,run-01,splithalf-02,,,,
28,pixar105,run-01,splithalf-02,-1.1315184,,-1.4674952,
29,pixar105,run-01,splithalf-02,-0.45673546,,-0.20238936,
30,pixar105,run-01,splithalf-02,-0.80360776,,-0.7070464,
31,pixar105,run-01,splithalf-02,-1.072933,,-0.97849894,
32,pixar105,run-01,splithalf-02,-0.53925353,,-0.29634017,
33,pixar105,run-01,splithalf-02,-0.99067,,-0.67840225,
34,pixar105,run-01,splithalf-02,-1.1515253,,-0.8747629,
35,pixar105,run-01,splithalf-02,-0.33864516,,-0.48106378,
36,pixar105,run-01,splithalf-02,,,,
37,pixar105,run-01,splithalf-02,0.42327577,,-0.11401598,
38,pixar105,run-01,splithalf-02,0.4296094,,-0.3706649,
39,pixar105,run-01,splithalf-02,-0.1437625,,0.14614871,
40,pixar105,run-01,splithalf-02,-0.8754646,,-0.7337732,
41,pixar105,run-01,splithalf-02,0.55185646,,0.7926971,
42,pixar105,run-01,splithalf-02,-0.70832145,,-0.3738735,
43,pixar105,run-01,splithalf-02,-0.63341486,,-0.653028,
44,pixar105,run-01,splithalf-02,-0.56221044,,-0.33975834,
45,pixar105,run-01,splithalf-02,-0.4389762,,-0.5411908,
46,pixar105,run-01,splithalf-02,-0.9802033,,-0.73654306,
47,pixar105,run-01,splithalf-02,-2.1459677,,-1.6769936,
48,pixar105,run-01,splithalf-02,-2.0338693,,-1.1022074,
49,pixar105,run-01,splithalf-02,0.4948063,,0.33756393,
50,pixar105,run-01,splithalf-02,0.35845453,,0.7342888,
51,pixar105,run-01,splithalf-02,0.34951267,,0.53972185,
52,pixar105,run-01,splithalf-02,0.28461808,,0.6709132,
53,pixar105,run-01,splithalf-02,1.1584532,,1.6078848,
54,pixar105,run-01,splithalf-02,0.51029,,0.445374,
55,pixar105,run-01,splithalf-02,-0.047390886,,0.14472565,
56,pixar105,run-01,splithalf-02,0.044174224,,0.53374845,
57,pixar105,run-01,splithalf-02,0.166707,,0.78652513,
58,pixar105,run-01,splithalf-02,-0.2097204,,0.61919665,
59,pixar105,run-01,splithalf-02,0.342889,,0.32333666,
60,pixar105,run-01,splithalf-02,0.5585994,,0.94895136,
61,pixar105,run-01,splithalf-02,1.441421,,1.4029806,
62,pixar105,run-01,splithalf-02,0.909657,,0.79697084,
63,pixar105,run-01,splithalf-02,1.145282,,0.5824806,
64,pixar105,run-01,splithalf-02,1.0640501,,0.92902184,
65,pixar105,run-01,splithalf-02,1.3100023,,1.0918727,
66,pixar105,run-01,splithalf-02,0.9896647,,0.49376807,
67,pixar105,run-01,splithalf-02,0.6432847,,0.4999594,
68,pixar105,run-01,splithalf-02,1.1766325,,0.7173554,
69,pixar105,run-01,splithalf-02,-0.045777127,,0.7084898,
70,pixar105,run-01,splithalf-02,1.3185122,,1.2847557,
71,pixar105,run-01,splithalf-02,1.1306664,,1.454828,
72,pixar105,run-01,splithalf-02,0.7017379,,0.93354213,
73,pixar105,run-01,splithalf-02,1.0120741,,1.0996382,
74,pixar105,run-01,splithalf-02,0.692016,,1.0157099,
75,pixar105,run-01,splithalf-02,1.2163731,,1.0416211,
76,pixar105,run-01,splithalf-02,-0.5627574,,0.7515744,
77,pixar105,run-01,splithalf-02,0.21808653,,-0.4169516,
78,pixar105,run-01,splithalf-02,,,,
79,pixar105,run-01,splithalf-02,0.06463049,,0.079394,
80,pixar105,run-01,splithalf-02,0.70470554,,0.8321947,
81,pixar105,run-01,splithalf-02,0.89408463,,1.4103444,
0,pixar106,run-01,splithalf-01,,-0.9085766,,-1.1831833
1,pixar106,run-01,splithalf-01,,-0.20983247,,-0.82435256
2,pixar106,run-01,splithalf-01,,-2.8278852,,-3.5576015
3,pixar106,run-01,splithalf-01,,-1.5920887,,-1.8342335
4,pixar106,run-01,splithalf-01,,-0.9707448,,-1.0845627
5,pixar106,run-01,splithalf-01,,-0.33193445,,-0.38511637
6,pixar106,run-01,splithalf-01,,-0.627785,,-0.6857419
7,pixar106,run-01,splithalf-01,,-0.72362524,,-0.060947187
8,pixar106,run-01,splithalf-01,,-0.19201498,,-0.7241397
9,pixar106,run-01,splithalf-01,,,,
10,pixar106,run-01,splithalf-01,,,,
11,pixar106,run-01,splithalf-01,,-2.1029067,,-2.2086766
12,pixar106,run-01,splithalf-01,,,,
13,pixar106,run-01,splithalf-01,,-0.0033333986,,-0.42612353
14,pixar106,run-01,splithalf-01,,1.1054227,,0.6893377
15,pixar106,run-01,splithalf-01,,0.65198964,,-0.3213517
16,pixar106,run-01,splithalf-01,,-1.254328,,-1.0019367
17,pixar106,run-01,splithalf-01,,0.17870688,,0.0878419
18,pixar106,run-01,splithalf-01,,-0.32414097,,-0.32063586
19,pixar106,run-01,splithalf-01,,0.10443209,,-0.3606943
20,pixar106,run-01,splithalf-01,,-0.6317989,,-0.21086892
21,pixar106,run-01,splithalf-01,,-1.9638851,,-2.030189
22,pixar106,run-01,splithalf-01,,-0.31713057,,-1.0526512
23,pixar106,run-01,splithalf-01,,,,
24,pixar106,run-01,splithalf-01,,-0.9150383,,0.114480756
25,pixar106,run-01,splithalf-01,,0.1253222,,0.47072902
26,pixar106,run-01,splithalf-01,,0.62309307,,0.8267025
27,pixar106,run-01,splithalf-01,,0.040654164,,0.29666075
28,pixar106,run-01,splithalf-01,,0.3639546,,-0.052945875
29,pixar106,run-01,splithalf-01,,-0.50504553,,-0.2806038
30,pixar106,run-01,splithalf-01,,0.30136937,,0.04502093
31,pixar106,run-01,splithalf-01,,0.20902677,,-0.25840247
32,pixar106,run-01,splithalf-01,,0.4071743,,-0.53169835
33,pixar106,run-01,splithalf-01,,0.22614685,,-0.23582235
34,pixar106,run-01,splithalf-01,,1.0559794,,0.8396856
35,pixar106,run-01,splithalf-01,,0.8578681,,0.61762273
36,pixar106,run-01,splithalf-01,,0.9387326,,0.68200254
37,pixar106,run-01,splithalf-01,,0.8889934,,0.36834043
38,pixar106,run-01,splithalf-01,,-0.025153581,,0.36802563
39,pixar106,run-01,splithalf-01,,-0.014502889,,0.0036042794
40,pixar106,run-01,splithalf-01,,-3.638759,,-3.8722482
41,pixar106,run-01,splithalf-01,,,,
42,pixar106,run-01,splithalf-01,,-0.032881256,,0.030602064
43,pixar106,run-01,splithalf-01,,0.4832036,,0.4270401
44,pixar106,run-01,splithalf-01,,-0.25071722,,-0.83839685
45,pixar106,run-01,splithalf-01,,0.3822802,,0.49617133
46,pixar106,run-01,splithalf-01,,0.61371785,,0.7337764
47,pixar106,run-01,splithalf-01,,0.83376503,,0.8201305
48,pixar106,run-01,splithalf-01,,0.3915823,,0.48254997
49,pixar106,run-01,splithalf-01,,-0.93391544,,-0.9503972
50,pixar106,run-01,splithalf-01,,0.82565606,,0.64743555
51,pixar106,run-01,splithalf-01,,0.6798568,,0.56917924
52,pixar106,run-01,splithalf-01,,0.5974411,,0.29261693
53,pixar106,run-01,splithalf-01,,0.33400187,,0.51327735
54,pixar106,run-01,splithalf-01,,0.9096266,,0.7356845
55,pixar106,run-01,splithalf-01,,0.3571939,,0.64274615
56,pixar106,run-01,splithalf-01,,-0.03462522,,0.6407831
57,pixar106,run-01,splithalf-01,,0.7043357,,0.7245442
58,pixar106,run-01,splithalf-01,,0.335075,,0.68890834
59,pixar106,run-01,splithalf-01,,-0.17107174,,0.088061675
60,pixar106,run-01,splithalf-01,,-0.185257,,-0.1332312
61,pixar106,run-01,splithalf-01,,0.047593243,,0.473516
62,pixar106,run-01,splithalf-01,,0.008555017,,0.53130335
63,pixar106,run-01,splithalf-01,,0.4489894,,0.7304268
64,pixar106,run-01,splithalf-01,,0.98567307,,0.79389584
65,pixar106,run-01,splithalf-01,,1.4153426,,1.0151284
66,pixar106,run-01,splithalf-01,,1.1243693,,1.2007015
67,pixar106,run-01,splithalf-01,,0.17056243,,0.48225516
68,pixar106,run-01,splithalf-01,,0.0020096053,,0.46470547
69,pixar106,run-01,splithalf-01,,0.83127344,,0.7287124
70,pixar106,run-01,splithalf-01,,0.4081119,,0.4664963
71,pixar106,run-01,splithalf-01,,-0.060806144,,0.20448045
72,pixar106,run-01,splithalf-01,,-0.34834254,,0.1941758
73,pixar106,run-01,splithalf-01,,0.43444172,,0.5377245
74,pixar106,run-01,splithalf-01,,0.7261757,,0.5976771
75,pixar106,run-01,splithalf-01,,-0.040154595,,0.5623954
76,pixar106,run-01,splithalf-01,,-0.35190096,,0.41455212
77,pixar106,run-01,splithalf-01,,-0.04691557,,0.3007163
78,pixar106,run-01,splithalf-01,,-0.25157386,,-0.15277413
79,pixar106,run-01,splithalf-01,,0.38478342,,0.1655054
80,pixar106,run-01,splithalf-01,,-0.09753499,,0.7378353
81,pixar106,run-01,splithalf-01,,0.37175122,,1.0338161
0,pixar106,run-01,splithalf-02,,,,
1,pixar106,run-01,splithalf-02,-1.336076,,-0.73803484,
2,pixar106,run-01,splithalf-02,-1.0699346,,-1.029855,
3,pixar106,run-01,splithalf-02,,,,
4,pixar106,run-01,splithalf-02,,,,
5,pixar106,run-01,splithalf-02,,,,
6,pixar106,run-01,splithalf-02,-1.1577023,,-0.74956924,
7,pixar106,run-01,splithalf-02,-0.20308383,,-0.3158848,
8,pixar106,run-01,splithalf-02,-0.2787017,,-1.0488243,
9,pixar106,run-01,splithalf-02,-1.4644152,,-1.2377856,
10,pixar106,run-01,splithalf-02,-1.0198115,,-0.5069066,
11,pixar106,run-01,splithalf-02,0.50613356,,-0.120471075,
12,pixar106,run-01,splithalf-02,-0.33699673,,-0.388317,
13,pixar106,run-01,splithalf-02,-0.7237409,,-0.37897524,
14,pixar106,run-01,splithalf-02,-0.10034339,,0.24212515,
15,pixar106,run-01,splithalf-02,0.16767833,,-0.08645986,
16,pixar106,run-01,splithalf-02,0.5317113,,0.19069001,
17,pixar106,run-01,splithalf-02,0.72660744,,0.26536107,
18,pixar106,run-01,splithalf-02,0.6144085,,0.12310342,
19,pixar106,run-01,splithalf-02,0.62017596,,0.03502971,
20,pixar106,run-01,splithalf-02,-0.109673455,,0.012393625,
21,pixar106,run-01,splithalf-02,-0.35439393,,-0.3682155,
22,pixar106,run-01,splithalf-02,-0.47701746,,-0.33892816,
23,pixar106,run-01,splithalf-02,0.90080607,,-0.19438256,
24,pixar106,run-01,splithalf-02,0.16279028,,-0.43917647,
25,pixar106,run-01,splithalf-02,-0.21161863,,-0.21988639,
26,pixar106,run-01,splithalf-02,0.5451499,,-0.046159223,
27,pixar106,run-01,splithalf-02,0.1856775,,-0.16044465,
28,pixar106,run-01,splithalf-02,-0.36631048,,-0.26819527,
29,pixar106,run-01,splithalf-02,-0.43436307,,-0.057425905,
30,pixar106,run-01,splithalf-02,0.18753073,,0.17170665,
31,pixar106,run-01,splithalf-02,0.29349014,,0.15407304,
32,pixar106,run-01,splithalf-02,0.082116246,,0.27613208,
33,pixar106,run-01,splithalf-02,1.2295644,,0.20929809,
34,pixar106,run-01,splithalf-02,1.4851055,,0.33124292,
35,pixar106,run-01,splithalf-02,0.034386743,,-0.070430815,
36,pixar106,run-01,splithalf-02,0.49663138,,0.2648416,
37,pixar106,run-01,splithalf-02,-0.006666037,,-0.40110397,
38,pixar106,run-01,splithalf-02,-0.37934235,,-0.22241655,
39,pixar106,run-01,splithalf-02,-0.83673173,,-0.6678728,
40,pixar106,run-01,splithalf-02,-0.031247014,,0.05127583,
41,pixar106,run-01,splithalf-02,-0.7343936,,-0.39712983,
42,pixar106,run-01,splithalf-02,0.25262576,,0.29556543,
43,pixar106,run-01,splithalf-02,0.41533214,,0.56267387,
44,pixar106,run-01,splithalf-02,0.45949873,,0.46880883,
45,pixar106,run-01,splithalf-02,1.0484718,,1.1602432,
46,pixar106,run-01,splithalf-02,0.041639436,,0.7720054,
47,pixar106,run-01,splithalf-02,0.2958524,,0.59799725,
48,pixar106,run-01,splithalf-02,1.3055553,,1.1088026,
49,pixar106,run-01,splithalf-02,0.526895,,0.89294493,
50,pixar106,run-01,splithalf-02,-0.018481806,,0.71267414,
51,pixar106,run-01,splithalf-02,-0.32812148,,0.0856903,
52,pixar106,run-01,splithalf-02,-0.22908965,,0.24171233,
53,pixar106,run-01,splithalf-02,0.01834465,,0.45880112,
54,pixar106,run-01,splithalf-02,0.11522548,,0.8193575,
55,pixar106,run-01,splithalf-02,0.33324128,,0.6043013,
56,pixar106,run-01,splithalf-02,-0.71119994,,0.26225027,
57,pixar106,run-01,splithalf-02,-0.021615595,,0.28976655,
58,pixar106,run-01,splithalf-02,-1.2168863,,-0.17782286,
