time,sub,run,half,fROI-lFFA-lffa-lloc-splithalf-01,fROI-lFFA-lffa-lloc-splithalf-02,fROI-rFFA-rffa-rloc-splithalf-01,fROI-rFFA-rffa-rloc-splithalf-02
65,pixar043,run-01,splithalf-01,,1.0743649,,1.1173476
66,pixar043,run-01,splithalf-01,,1.0498097,,1.31207
67,pixar043,run-01,splithalf-01,,1.4887669,,1.5330309
68,pixar043,run-01,splithalf-01,,1.404006,,1.160003
69,pixar043,run-01,splithalf-01,,1.2698549,,0.11652736
70,pixar043,run-01,splithalf-01,,0.923715,,0.10552056
71,pixar043,run-01,splithalf-01,,0.5816165,,0.48438627
72,pixar043,run-01,splithalf-01,,0.54576635,,0.2024496
73,pixar043,run-01,splithalf-01,,0.94276303,,0.47383142
74,pixar043,run-01,splithalf-01,,1.1092544,,0.43951502
75,pixar043,run-01,splithalf-01,,1.0073286,,0.0037006915
76,pixar043,run-01,splithalf-01,,-0.31234354,,0.16034901
77,pixar043,run-01,splithalf-01,,-0.25435668,,-0.8630956
78,pixar043,run-01,splithalf-01,,-0.71096164,,-0.5832025
79,pixar043,run-01,splithalf-01,,-0.6321766,,-0.2090683
80,pixar043,run-01,splithalf-01,,-0.26612014,,-0.1833103
81,pixar043,run-01,splithalf-01,,-0.07695256,,-0.2871891
0,pixar043,run-01,splithalf-02,0.1326762,,0.0050375075,
1,pixar043,run-01,splithalf-02,0.063154295,,-0.44956034,
2,pixar043,run-01,splithalf-02,-0.5828613,,-0.15547068,
3,pixar043,run-01,splithalf-02,0.06068157,,-0.3496638,
4,pixar043,run-01,splithalf-02,0.077450946,,-0.1904251,
5,pixar043,run-01,splithalf-02,-0.5014875,,-0.81605303,
6,pixar043,run-01,splithalf-02,-0.4660588,,0.19334465,
7,pixar043,run-01,splithalf-02,-0.73997355,,-0.9763516,
8,pixar043,run-01,splithalf-02,-1.2700205,,-0.53906476,
9,pixar043,run-01,splithalf-02,-1.1234467,,-1.0211242,
10,pixar043,run-01,splithalf-02,-0.8379162,,-0.49574956,
11,pixar043,run-01,splithalf-02,-0.97001094,,-0.59089625,
12,pixar043,run-01,splithalf-02,0.26840752,,0.36467728,
13,pixar043,run-01,splithalf-02,-0.41485614,,-0.64332885,
14,pixar043,run-01,splithalf-02,-0.6545687,,-0.68219805,
15,pixar043,run-01,splithalf-02,-0.27773768,,-0.714772,
16,pixar043,run-01,splithalf-02,-0.30178332,,-0.4962944,
17,pixar043,run-01,splithalf-02,-0.37611094,,-0.55407554,
18,pixar043,run-01,splithalf-02,-0.6309187,,-1.2043879,
19,pixar043,run-01,splithalf-02,-0.25576502,,0.07654773,
20,pixar043,run-01,splithalf-02,-0.016658407,,0.07279534,
21,pixar043,run-01,splithalf-02,-0.71519786,,-0.18723032,
22,pixar043,run-01,splithalf-02,-1.7664595,,-0.41847253,
23,pixar043,run-01,splithalf-02,-2.2037015,,-1.037269,
24,pixar043,run-01,splithalf-02,-1.0761302,,-0.51432323,
25,pixar043,run-01,splithalf-02,-1.0668974,,-1.5497959,
26,pixar043,run-01,splithalf-02,-1.1465425,,-0.9946331,
27,pixar043,run-01,splithalf-02,0.18250117,,-0.65508115,
28,pixar043,run-01,splithalf-02,0.63084126,,-0.44476333,
29,pixar043,run-01,splithalf-02,-0.2632977,,-0.7752439,
30,pixar043,run-01,splithalf-02,-0.3167755,,-0.73721915,
31,pixar043,run-01,splithalf-02,-0.3105772,,-0.634898,
32,pixar043,run-01,splithalf-02,0.60117394,,-0.011779371,
33,pixar043,run-01,splithalf-02,0.3003959,,0.32815355,
34,pixar043,run-01,splithalf-02,0.37327272,,0.19380052,
35,pixar043,run-01,splithalf-02,-0.007272935,,-0.7077276,
36,pixar043,run-01,splithalf-02,0.27706617,,0.6556984,
37,pixar043,run-01,splithalf-02,0.38631442,,0.07781472,
38,pixar043,run-01,splithalf-02,-0.30804834,,-0.15637752,
39,pixar043,run-01,splithalf-02,-0.7293854,,0.071651906,
40,pixar043,run-01,splithalf-02,-0.740365,,-0.10910387,
41,pixar043,run-01,splithalf-02,-0.55814487,,0.11696752,
42,pixar043,run-01,splithalf-02,0.7323424,,0.23039623,
43,pixar043,run-01,splithalf-02,0.5151135,,0.43010727,
44,pixar043,run-01,splithalf-02,0.10453717,,0.4013897,
45,pixar043,run-01,splithalf-02,0.40964484,,0.32582965,
46,pixar043,run-01,splithalf-02,0.79897463,,0.9160082,
47,pixar043,run-01,splithalf-02,1.2259395,,0.18085365,
48,pixar043,run-01,splithalf-02,0.05251742,,0.9888384,
49,pixar043,run-01,splithalf-02,0.26560083,,0.45057067,
50,pixar043,run-01,splithalf-02,1.0745522,,0.6634846,
51,pixar043,run-01,splithalf-02,1.8882539,,0.45288152,
52,pixar043,run-01,splithalf-02,1.1096654,,0.20475435,
53,pixar043,run-01,splithalf-02,0.06428893,,0.11903463,
54,pixar043,run-01,splithalf-02,-0.84668934,,0.031186685,
55,pixar043,run-01,splithalf-02,-0.7119713,,-0.18630743,
56,pixar043,run-01,splithalf-02,-0.8574642,,-0.1561671,
57,pixar043,run-01,splithalf-02,-0.638234,,0.36596945,
58,pixar043,run-01,splithalf-02,-0.05373258,,0.20923218,
59,pixar043,run-01,splithalf-02,0.694137,,0.3951203,
60,pixar043,run-01,splithalf-02,0.35569617,,0.24708298,
61,pixar043,run-01,splithalf-02,0.7585719,,0.80335695,
62,pixar043,run-01,splithalf-02,1.5087904,,0.6606673,
63,pixar043,run-01,splithalf-02,1.2776371,,0.6006457,
64,pixar043,run-01,splithalf-02,2.0699387,,0.718042,
65,pixar043,run-01,splithalf-02,1.2637589,,0.87509525,
66,pixar043,run-01,splithalf-02,0.29286963,,0.09505709,
67,pixar043,run-01,splithalf-02,0.5791875,,0.36271885,
68,pixar043,run-01,splithalf-02,0.2336152,,0.004456751,
69,pixar043,run-01,splithalf-02,0.16717784,,0.16851512,
70,pixar043,run-01,splithalf-02,-0.13100192,,0.19331741,
71,pixar043,run-01,splithalf-02,-0.35029727,,0.13386714,
72,pixar043,run-01,splithalf-02,-0.2724514,,0.55609643,
73,pixar043,run-01,splithalf-02,0.7399542,,1.0575173,
74,pixar043,run-01,splithalf-02,0.49809876,,0.61861116,
75,pixar043,run-01,splithalf-02,1.3492674,,1.8943809,
76,pixar043,run-01,splithalf-02,0.23042326,,0.82145226,
77,pixar043,run-01,splithalf-02,0.5039556,,0.61383814,
78,pixar043,run-01,splithalf-02,0.118711606,,0.7474711,
79,pixar043,run-01,splithalf-02,0.052645396,,0.08882357,
80,pixar043,run-01,splithalf-02,-0.5541274,,-0.38875717,
81,pixar043,run-01,splithalf-02,0.75585973,,-0.2385644,
0,pixar044,run-01,splithalf-01,,-0.25812775,,-1.3806115
1,pixar044,run-01,splithalf-01,,-0.7049395,,-2.1260672
2,pixar044,run-01,splithalf-01,,0.5041916,,-1.4629681
3,pixar044,run-01,splithalf-01,,-0.7491781,,-1.8040731
4,pixar044,run-01,splithalf-01,,-1.0644786,,-2.016705
5,pixar044,run-01,splithalf-01,,-1.3859726,,-1.3501527
6,pixar044,run-01,splithalf-01,,-0.65062445,,-1.1946918
7,pixar044,run-01,splithalf-01,,-0.9572468,,-1.1069318
8,pixar044,run-01,splithalf-01,,-0.86933887,,-1.0506647
9,pixar044,run-01,splithalf-01,,-0.60081464,,-0.29659706
10,pixar044,run-01,splithalf-01,,-0.025397489,,-0.05872183
11,pixar044,run-01,splithalf-01,,-0.12392612,,0.10941452
12,pixar044,run-01,splithalf-01,,-0.40830797,,-0.37371302
13,pixar044,run-01,splithalf-01,,-1.0094872,,-0.72958356
14,pixar044,run-01,splithalf-01,,-0.11572324,,-0.20042828
15,pixar044,run-01,splithalf-01,,0.2802717,,-0.1613297
16,pixar044,run-01,splithalf-01,,-0.86702424,,-0.5728923
17,pixar044,run-01,splithalf-01,,-0.0029955253,,-0.38524747
18,pixar044,run-01,splithalf-01,,-0.5095344,,0.038066052
19,pixar044,run-01,splithalf-01,,-0.4754478,,-0.08035645
20,pixar044,run-01,splithalf-01,,,,
21,pixar044,run-01,splithalf-01,,,,
22,pixar044,run-01,splithalf-01,,,,
23,pixar044,run-01,splithalf-01,,,,
24,pixar044,run-01,splithalf-01,,1.4772377,,0.19517791
25,pixar044,run-01,splithalf-01,,0.36394083,,-0.33062464
26,pixar044,run-01,splithalf-01,,,,
27,pixar044,run-01,splithalf-01,,-0.073106945,,-0.4120792
28,pixar044,run-01,splithalf-01,,-0.741526,,-0.8137685
29,pixar044,run-01,splithalf-01,,-0.09045242,,0.51591176
30,pixar044,run-01,splithalf-01,,0.5798122,,-0.3641222
31,pixar044,run-01,splithalf-01,,-0.17988397,,-0.15796748
32,pixar044,run-01,splithalf-01,,-0.25278622,,-0.8366914
33,pixar044,run-01,splithalf-01,,-0.23409805,,0.66626346
34,pixar044,run-01,splithalf-01,,-1.3552521,,-0.048622053
35,pixar044,run-01,splithalf-01,,0.34888762,,-0.33942908
36,pixar044,run-01,splithalf-01,,1.0406882,,0.6145525
37,pixar044,run-01,splithalf-01,,0.81186074,,0.79088223
38,pixar044,run-01,splithalf-01,,0.33451742,,1.1816301
39,pixar044,run-01,splithalf-01,,1.9845539,,0.3828033
40,pixar044,run-01,splithalf-01,,0.18905583,,0.43372297
41,pixar044,run-01,splithalf-01,,1.7538763,,-0.0953566
42,pixar044,run-01,splithalf-01,,0.297485,,0.6972271
43,pixar044,run-01,splithalf-01,,0.31193513,,0.23677392
44,pixar044,run-01,splithalf-01,,1.3923877,,0.31881645
45,pixar044,run-01,splithalf-01,,0.27727577,,0.71964
46,pixar044,run-01,splithalf-01,,0.49032092,,0.37650532
47,pixar044,run-01,splithalf-01,,-0.6399555,,0.1315524
48,pixar044,run-01,splithalf-01,,0.77184457,,0.41093022
49,pixar044,run-01,splithalf-01,,-0.26500496,,0.37788638
50,pixar044,run-01,splithalf-01,,-0.05520028,,0.098432004
51,pixar044,run-01,splithalf-01,,0.831494,,1.6932265
52,pixar044,run-01,splithalf-01,,0.5238123,,1.465328
53,pixar044,run-01,splithalf-01,,-0.21620102,,1.0781744
54,pixar044,run-01,splithalf-01,,0.10921295,,0.35497034
55,pixar044,run-01,splithalf-01,,-0.46671095,,0.28552923
56,pixar044,run-01,splithalf-01,,1.4044907,,0.7013547
57,pixar044,run-01,splithalf-01,,0.762605,,-0.4383672
58,pixar044,run-01,splithalf-01,,,,
59,pixar044,run-01,splithalf-01,,0.17505984,,0.42248654
60,pixar044,run-01,splithalf-01,,0.6235749,,0.17750402
61,pixar044,run-01,splithalf-01,,-0.71582764,,0.7817619
62,pixar044,run-01,splithalf-01,,1.3353808,,-0.39073986
63,pixar044,run-01,splithalf-01,,0.24104688,,0.38138434
64,pixar044,run-01,splithalf-01,,,,
65,pixar044,run-01,splithalf-01,,,,
66,pixar044,run-01,splithalf-01,,,,
67,pixar044,run-01,splithalf-01,,,,
68,pixar044,run-01,splithalf-01,,,,
69,pixar044,run-01,splithalf-01,,,,
70,pixar044,run-01,splithalf-01,,,,
71,pixar044,run-01,splithalf-01,,-1.2715884,,0.45100918
72,pixar044,run-01,splithalf-01,,-0.8565017,,0.21643248
73,pixar044,run-01,splithalf-01,,0.3032655,,0.21936078
74,pixar044,run-01,splithalf-01,,-0.64672613,,0.8856554
75,pixar044,run-01,splithalf-01,,0.8616888,,0.3893544
76,pixar044,run-01,splithalf-01,,-0.5792648,,0.3821275
77,pixar044,run-01,splithalf-01,,0.06003063,,-0.19357997
78,pixar044,run-01,splithalf-01,,0.75975657,,0.31612253
79,pixar044,run-01,splithalf-01,,-0.60738736,,0.6023483
80,pixar044,run-01,splithalf-01,,-0.9250885,,0.44186383
81,pixar044,run-01,splithalf-01,,-0.25049758,,1.2310224
0,pixar044,run-01,splithalf-02,-1.1748482,,-0.105299175,
1,pixar044,run-01,splithalf-02,-0.8841864,,-1.2452891,
2,pixar044,run-01,splithalf-02,0.41903323,,-1.6430044,
3,pixar044,run-01,splithalf-02,0.15958889,,-1.1608793,
4,pixar044,run-01,splithalf-02,-0.53639525,,-0.7995755,
5,pixar044,run-01,splithalf-02,0.11459329,,-0.43442243,
6,pixar044,run-01,splithalf-02,0.5701052,,1.6267433,
7,pixar044,run-01,splithalf-02,,,,
8,pixar044,run-01,splithalf-02,-0.89558375,,0.43000776,
9,pixar044,run-01,splithalf-02,-0.3517328,,-1.2496608,
10,pixar044,run-01,splithalf-02,0.28484887,,-0.25138652,
11,pixar044,run-01,splithalf-02,-0.26087767,,0.12166301,
12,pixar044,run-01,splithalf-02,-0.7139951,,-0.03288747,
13,pixar044,run-01,splithalf-02,-1.1942488,,-0.21834297,
14,pixar044,run-01,splithalf-02,-0.5533177,,-0.88683414,
15,pixar044,run-01,splithalf-02,-0.024694193,,-0.85443914,
16,pixar044,run-01,splithalf-02,-0.32335895,,-1.1404564,
17,pixar044,run-01,splithalf-02,-0.77083087,,-0.89434785,
18,pixar044,run-01,splithalf-02,-1.8455814,,-0.97596854,
19,pixar044,run-01,splithalf-02,-0.75114226,,0.5756165,
20,pixar044,run-01,splithalf-02,-0.7100942,,-0.73846394,
21,pixar044,run-01,splithalf-02,0.72035134,,-0.3900202,
22,pixar044,run-01,splithalf-02,-0.31205103,,0.3192531,
23,pixar044,run-01,splithalf-02,-0.4617011,,0.28957272,
24,pixar044,run-01,splithalf-02,-0.95551693,,0.2260397,
25,pixar044,run-01,splithalf-02,-0.23568964,,-0.5488342,
26,pixar044,run-01,splithalf-02,-0.46921077,,-0.51707554,
27,pixar044,run-01,splithalf-02,-1.0144436,,-0.83106804,
28,pixar044,run-01,splithalf-02,-0.24978054,,-0.33649337,
29,pixar044,run-01,splithalf-02,0.14878389,,-0.55632776,
30,pixar044,run-01,splithalf-02,-1.3000673,,-0.41563305,
31,pixar044,run-01,splithalf-02,-0.29310125,,0.09237085,
32,pixar044,run-01,splithalf-02,0.5667764,,-0.05862394,
33,pixar044,run-01,splithalf-02,0.46504012,,0.018488104,
34,pixar044,run-01,splithalf-02,-0.43595266,,0.32660717,
35,pixar044,run-01,splithalf-02,-0.2211674,,0.1311951,
36,pixar044,run-01,splithalf-02,1.2367625,,0.19264665,
37,pixar044,run-01,splithalf-02,1.2575696,,0.5553878,
38,pixar044,run-01,splithalf-02,0.7567112,,-0.017740425,
39,pixar044,run-01,splithalf-02,-0.076823354,,-0.5876981,
40,pixar044,run-01,splithalf-02,-0.20804918,,0.32519394,
41,pixar044,run-01,splithalf-02,-0.96861535,,-0.88482225,
42,pixar044,run-01,splithalf-02,0.3124113,,-1.0034392,
43,pixar044,run-01,splithalf-02,0.4212982,,-0.47579068,
44,pixar044,run-01,splithalf-02,-0.5518318,,-0.05997616,
45,pixar044,run-01,splithalf-02,-0.78548235,,-0.57294637,
46,pixar044,run-01,splithalf-02,1.120178,,0.49242717,
47,pixar044,run-01,splithalf-02,0.9116255,,0.48632473,
48,pixar044,run-01,splithalf-02,0.3578759,,0.5289611,
49,pixar044,run-01,splithalf-02,0.72568375,,0.24577312,
50,pixar044,run-01,splithalf-02,0.062469613,,-0.32283926,
51,pixar044,run-01,splithalf-02,0.4531037,,-0.17227258,
52,pixar044,run-01,splithalf-02,1.7703441,,0.58309025,
53,pixar044,run-01,splithalf-02,0.3321014,,0.50444347,
54,pixar044,run-01,splithalf-02,,,,
55,pixar044,run-01,splithalf-02,0.29853922,,0.27115673,
56,pixar044,run-01,splithalf-02,0.6579167,,0.68911797,
57,pixar044,run-01,splithalf-02,0.2850189,,0.19228038,
58,pixar044,run-01,splithalf-02,0.8509247,,0.39705592,
59,pixar044,run-01,splithalf-02,0.8028873,,0.30405083,
60,pixar044,run-01,splithalf-02,1.0247169,,0.36125308,
61,pixar044,run-01,splithalf-02,0.12953167,,0.9963744,
62,pixar044,run-01,splithalf-02,0.57457817,,0.25330862,
63,pixar044,run-01,splithalf-02,1.3907802,,0.65384805,
64,pixar044,run-01,splithalf-02,0.6882701,,1.0634302,
65,pixar044,run-01,splithalf-02,-0.16219239,,1.4099351,
66,pixar044,run-01,splithalf-02,-0.4276523,,1.7713953,
67,pixar044,run-01,splithalf-02,-0.49865904,,-0.48384753,
68,pixar044,run-01,splithalf-02,0.8629185,,0.0038209856,
69,pixar044,run-01,splithalf-02,0.72055185,,0.0013293236,
70,pixar044,run-01,splithalf-02,-0.94926226,,0.25849754,
71,pixar044,run-01,splithalf-02,-1.1910481,,-0.23696081,
72,pixar044,run-01,splithalf-02,-1.5475129,,-0.04478252,
73,pixar044,run-01,splithalf-02,-0.7492555,,0.46879035,
74,pixar044,run-01,splithalf-02,0.23748639,,-0.14445966,
75,pixar044,run-01,splithalf-02,,,,
76,pixar044,run-01,splithalf-02,0.118113555,,0.8614767,
77,pixar044,run-01,splithalf-02,1.2205586,,1.0849025,
78,pixar044,run-01,splithalf-02,2.1725507,,1.0341552,
79,pixar044,run-01,splithalf-02,-0.07309727,,0.1851979,
80,pixar044,run-01,splithalf-02,-1.1172135,,0.16158132,
81,pixar044,run-01,splithalf-02,1.0437019,,0.79810226,
0,pixar045,run-01,splithalf-01,,-1.6975027,,0.3600073
1,pixar045,run-01,splithalf-01,,-1.8028164,,-0.7319185
2,pixar045,run-01,splithalf-01,,-0.46872956,,0.21621707
3,pixar045,run-01,splithalf-01,,-0.5507348,,0.36450052
4,pixar045,run-01,splithalf-01,,-0.66574544,,-0.07773587
5,pixar045,run-01,splithalf-01,,-0.91285384,,-0.12591681
6,pixar045,run-01,splithalf-01,,-1.3884827,,0.32619515
7,pixar045,run-01,splithalf-01,,-1.585249,,-0.13482492
8,pixar045,run-01,splithalf-01,,-1.7837474,,0.5786362
9,pixar045,run-01,splithalf-01,,-1.7481922,,0.8240654
10,pixar045,run-01,splithalf-01,,-1.4457029,,0.3813675
11,pixar045,run-01,splithalf-01,,-0.7611691,,0.56584024
12,pixar045,run-01,splithalf-01,,-0.08968794,,0.22462097
13,pixar045,run-01,splithalf-01,,0.015645284,,0.24252042
14,pixar045,run-01,splithalf-01,,-0.3495023,,0.080986656
15,pixar045,run-01,splithalf-01,,-0.6657772,,-0.54864615
16,pixar045,run-01,splithalf-01,,-0.25522813,,0.2280041
17,pixar045,run-01,splithalf-01,,-0.81700915,,0.2289031
18,pixar045,run-01,splithalf-01,,-0.08824545,,0.0012254089
19,pixar045,run-01,splithalf-01,,-1.0106776,,-0.021723337
20,pixar045,run-01,splithalf-01,,-0.62335265,,-0.2935421
21,pixar045,run-01,splithalf-01,,0.1130353,,0.13341026
22,pixar045,run-01,splithalf-01,,-0.16666667,,-0.40473324
23,pixar045,run-01,splithalf-01,,-0.029228395,,0.5560864
24,pixar045,run-01,splithalf-01,,0.01438416,,0.04224493
25,pixar045,run-01,splithalf-01,,-0.41549033,,-0.29650608
26,pixar045,run-01,splithalf-01,,0.5280604,,0.462498
27,pixar045,run-01,splithalf-01,,-0.40890208,,-0.4123973
28,pixar045,run-01,splithalf-01,,-1.0335205,,-0.2635162
29,pixar045,run-01,splithalf-01,,0.016150806,,0.26084483
30,pixar045,run-01,splithalf-01,,-0.20731246,,-0.023309952
31,pixar045,run-01,splithalf-01,,-0.4221286,,-0.028989661
32,pixar045,run-01,splithalf-01,,-0.45535025,,-0.32583654
33,pixar045,run-01,splithalf-01,,-0.70706093,,0.034163274
34,pixar045,run-01,splithalf-01,,-0.20508382,,-0.5225219
35,pixar045,run-01,splithalf-01,,-0.35751694,,-0.11088709
36,pixar045,run-01,splithalf-01,,-0.037666358,,-0.19670954
37,pixar045,run-01,splithalf-01,,-0.233583,,-0.1283966
38,pixar045,run-01,splithalf-01,,0.06548741,,-0.22811694
39,pixar045,run-01,splithalf-01,,0.5339142,,0.14520721
40,pixar045,run-01,splithalf-01,,0.34448594,,-0.84046763
41,pixar045,run-01,splithalf-01,,0.5703971,,-0.466995
42,pixar045,run-01,splithalf-01,,0.36997443,,-0.0026233227
43,pixar045,run-01,splithalf-01,,0.5664135,,0.014421381
44,pixar045,run-01,splithalf-01,,0.5193321,,-0.14028719
45,pixar045,run-01,splithalf-01,,0.9017042,,1.2072707
46,pixar045,run-01,splithalf-01,,1.269274,,0.62402916
47,pixar045,run-01,splithalf-01,,0.56610596,,0.34450677
48,pixar045,run-01,splithalf-01,,0.61481535,,0.62048954
49,pixar045,run-01,splithalf-01,,0.6932279,,0.5126552
50,pixar045,run-01,splithalf-01,,0.2841095,,-0.18229583
51,pixar045,run-01,splithalf-01,,0.91894597,,0.4679717
52,pixar045,run-01,splithalf-01,,1.0301559,,0.481771
53,pixar045,run-01,splithalf-01,,0.095251784,,-0.60657305
54,pixar045,run-01,splithalf-01,,0.5842323,,0.07931801
55,pixar045,run-01,splithalf-01,,0.4328518,,0.34335956
56,pixar045,run-01,splithalf-01,,0.50485164,,0.020513076
57,pixar045,run-01,splithalf-01,,0.1288228,,-0.9539617
58,pixar045,run-01,splithalf-01,,0.18709926,,-0.2703148
59,pixar045,run-01,splithalf-01,,1.1726129,,0.32504314
60,pixar045,run-01,splithalf-01,,1.6190631,,0.8952858
61,pixar045,run-01,splithalf-01,,,,
62,pixar045,run-01,splithalf-01,,1.1629655,,0.17132933
63,pixar045,run-01,splithalf-01,,-0.25349343,,-0.07527921
64,pixar045,run-01,splithalf-01,,0.5828372,,-0.15222296
65,pixar045,run-01,splithalf-01,,0.77941686,,-0.3251733
66,pixar045,run-01,splithalf-01,,0.624668,,-0.2751966
67,pixar045,run-01,splithalf-01,,1.0693773,,0.48292217
68,pixar045,run-01,splithalf-01,,1.4207531,,0.6556357
69,pixar045,run-01,splithalf-01,,0.1309398,,-0.57630396
70,pixar045,run-01,splithalf-01,,0.22504842,,-0.40912905
71,pixar045,run-01,splithalf-01,,0.399717,,0.42384806
72,pixar045,run-01,splithalf-01,,0.8070712,,-0.13827111
73,pixar045,run-01,splithalf-01,,0.62383944,,-0.72071207
74,pixar045,run-01,splithalf-01,,0.2858789,,-0.47941104
75,pixar045,run-01,splithalf-01,,-0.3992625,,-0.3525185
76,pixar045,run-01,splithalf-01,,0.03777605,,-0.08565521
77,pixar045,run-01,splithalf-01,,0.92628974,,-0.2006534
78,pixar045,run-01,splithalf-01,,0.23643613,,-0.5190171
79,pixar045,run-01,splithalf-01,,-0.16277492,,-0.4691429
80,pixar045,run-01,splithalf-01,,0.26331267,,0.17583087
81,pixar045,run-01,splithalf-01,,-0.031364445,,-0.9855443
0,pixar045,run-01,splithalf-02,-0.23474936,,-0.9039694,
1,pixar045,run-01,splithalf-02,-0.39429727,,-0.16592243,
2,pixar045,run-01,splithalf-02,0.99788284,,1.1276118,
3,pixar045,run-01,splithalf-02,0.1840317,,0.20099029,
4,pixar045,run-01,splithalf-02,0.8354046,,0.010777694,
5,pixar045,run-01,splithalf-02,-0.53534174,,-0.43047142,
6,pixar045,run-01,splithalf-02,-0.40338635,,0.2361714,
7,pixar045,run-01,splithalf-02,-0.21862856,,0.23478468,
8,pixar045,run-01,splithalf-02,-0.8057922,,0.4438468,
9,pixar045,run-01,splithalf-02,0.20154127,,-0.040383495,
10,pixar045,run-01,splithalf-02,-0.08224392,,0.23523185,
11,pixar045,run-01,splithalf-02,-1.0700601,,-0.0061028106,
12,pixar045,run-01,splithalf-02,-0.6672505,,-0.31090748,
13,pixar045,run-01,splithalf-02,-0.7222308,,0.14612809,
14,pixar045,run-01,splithalf-02,0.39815062,,-0.21143329,
15,pixar045,run-01,splithalf-02,-0.3068809,,0.424594,
16,pixar045,run-01,splithalf-02,0.028460737,,0.5582365,
17,pixar045,run-01,splithalf-02,0.7900435,,0.6562228,
18,pixar045,run-01,splithalf-02,0.3491514,,0.26006708,
19,pixar045,run-01,splithalf-02,0.54162675,,0.21915594,
20,pixar045,run-01,splithalf-02,1.2149487,,-0.08044751,
21,pixar045,run-01,splithalf-02,-0.16968098,,0.6091838,
22,pixar045,run-01,splithalf-02,-0.05897159,,0.596598,
23,pixar045,run-01,splithalf-02,0.14155881,,0.5497878,
24,pixar045,run-01,splithalf-02,1.4570943,,1.3398025,
25,pixar045,run-01,splithalf-02,1.2343498,,-0.0790682,
26,pixar045,run-01,splithalf-02,-0.6717682,,-0.6956428,
27,pixar045,run-01,splithalf-02,-1.2010251,,-0.8304331,
28,pixar045,run-01,splithalf-02,0.12137338,,0.38330084,
29,pixar045,run-01,splithalf-02,1.4983016,,0.5910686,
30,pixar045,run-01,splithalf-02,0.23905523,,1.3697975,
31,pixar045,run-01,splithalf-02,0.2842583,,0.022571774,
32,pixar045,run-01,splithalf-02,1.0609734,,0.8898405,
33,pixar045,run-01,splithalf-02,0.92343616,,0.25258598,
34,pixar045,run-01,splithalf-02,0.8023081,,-0.5028009,
35,pixar045,run-01,splithalf-02,0.93034095,,0.449004,
36,pixar045,run-01,splithalf-02,1.1548651,,2.4655352,
37,pixar045,run-01,splithalf-02,1.938331,,0.88399374,
38,pixar045,run-01,splithalf-02,0.3478423,,-0.2434315,
39,pixar045,run-01,splithalf-02,-0.9413555,,0.53496724,
40,pixar045,run-01,splithalf-02,-0.90379447,,-0.07352696,
41,pixar045,run-01,splithalf-02,0.69508696,,-0.2108403,
42,pixar045,run-01,splithalf-02,0.03146381,,-0.38848943,
43,pixar045,run-01,splithalf-02,0.47314945,,-0.9807684,
